date,hc_sector_return
2025-03-19,0.001971299355535783
2025-03-20,0.0029516837406203035
2025-03-21,-0.0026404644463010273
2025-03-24,0.007546272996307879
2025-03-25,-0.014108442828738877
2025-03-26,-0.0038778671468834625
2025-03-27,0.0015534564664094642
2025-03-28,-0.00321128857008256
2025-03-31,0.010475792173277376
2025-04-01,-0.01928117261289062
2025-04-02,0.003908818454198682
2025-04-03,-0.00613050838810808
2025-04-04,-0.061307361495710776
2025-04-07,-0.0008638340053282789
2025-04-08,-0.013733114612057173
2025-04-09,0.050707802517786636
2025-04-10,-0.03331463463699388
2025-04-11,0.015069021907484959
2025-04-14,0.01107656173345275
2025-04-15,-0.004761612467643195
2025-04-16,-0.010684793456612529
2025-04-17,-0.005872106854015413
2025-04-21,-0.019189057288232968
2025-04-22,0.015684007098562457
2025-04-23,0.004163865184151949
2025-04-24,0.011344265121797037
2025-04-25,0.009527726444473939
2025-04-28,0.004729878036773405
2025-04-29,0.006002760792932471
2025-04-30,0.005406551096571577
2025-05-01,-0.022541228507971856
2025-05-02,0.012664434038808691
2025-05-05,-0.002459502277723491
2025-05-06,-0.024734417112870964
2025-05-07,0.006362764727838488
2025-05-08,-0.010581630765363403
2025-05-09,-0.012564224690455605
2025-05-12,0.02551614901633259
2025-05-13,-0.032668635151138756
2025-05-14,-0.02469874576935175
2025-05-15,0.005862923264556985
2025-05-16,0.019738099790583587
